"1000119","Van 1-8*","0","0","0"
"1000119","Van 9-15","0","0","0"
"1000119","Limousine 1-8*","0","0","0"
"1000119","Limousine 9-15","0","0","0"
"1000119","Limousine 16+","0","0","0"
"1000120","Straight Trucks","2","0","0"
"1000120","Truck Tractors","0","0","0"
"1000120","Trailers*","2","0","0"
"1000120","Hazmat Cargo Tank Trailers*","0","0","0"
"1000120","Hazmat Cargo Tank Trucks","0","0","0"
"1000120","Motor Coach","0","0","0"
"1000120","School Bus 1-8*","0","0","0"
"1000120","School Bus 9-15","0","0","0"
"1000120","School Bus 16+","0","0","0"
"1000120","Mini-Bus 16+","0","0","0"
"1000120","Van 1-8*","0","0","0"
"1000120","Van 9-15","0","0","0"
"1000120","Limousine 1-8*","0","0","0"
"1000120","Limousine 9-15","0","0","0"
"1000120","Limousine 16+","0","0","0"
"1000122","Straight Trucks","2","0","0"
"1000122","Truck Tractors","0","0","0"
"1000122","Trailers*","2","0","0"
"1000122","Hazmat Cargo Tank Trailers*","0","0","0"
"1000122","Hazmat Cargo Tank Trucks","0","0","0"
"1000122","Motor Coach","0","0","0"
"1000122","School Bus 1-8*","0","0","0"
"1000122","School Bus 9-15","0","0","0"
"1000122","School Bus 16+","0","0","0"
"1000122","Mini-Bus 16+","0","0","0"
"1000122","Van 1-8*","0","0","0"
"1000122","Van 9-15","0","0","0"
"1000122","Limousine 1-8*","0","0","0"
"1000122","Limousine 9-15","0","0","0"
"1000122","Limousine 16+","0","0","0"
"1000123","Straight Trucks","6","0","0"
"1000123","Truck Tractors","0","0","0"
"1000123","Trailers*","0","0","0"
"1000123","Hazmat Cargo Tank Trailers*","0","0","0"
"1000123","Hazmat Cargo Tank Trucks","0","0","0"
